Site,Year,Phys_Zone,Abv_Bel_Esc,Stream_Order,Subwatershed_No,UTM_E,UTM_N,EPSG,Bivalvia;Unionoida;Unionidae,Bivalvia;Veneroida;Pisidiidae,Gastropoda;;,Gastropoda;Architaenioglossa;Viviparidae,Gastropoda;Basommatophora;Ancylidae,Gastropoda;Basommatophora;Lymnaeidae,Gastropoda;Basommatophora;Physidae,Gastropoda;Basommatophora;Planorbidae,Gastropoda;Heterostropha;Valvatidae,Gastropoda;Neotaenioglossa;Hydrobiidae,Gastropoda;Neotaenioglossa;Pleuroceridae,Hirudinea;Arhynchobdellida;Erpobdellidae,Hirudinea;Rhynchobdellida;Glossiphoniidae,Hirudinea;Rhynchobdellida;Piscicolidae,Insecta;Coleoptera;Curculionidae,Insecta;Coleoptera;Dryopidae,Insecta;Coleoptera;Dytiscidae,Insecta;Coleoptera;Elmidae,Insecta;Coleoptera;Gyrinidae,Insecta;Coleoptera;Haliplidae,Insecta;Coleoptera;Helophoridae,Insecta;Coleoptera;Hydraenidae,Insecta;Coleoptera;Hydrochidae,Insecta;Coleoptera;Hydrophilidae,Insecta;Coleoptera;Lutrochidae,Insecta;Coleoptera;Psephenidae,Insecta;Diptera;Athericidae,Insecta;Diptera;Ceratopogonidae,Insecta;Diptera;Chaoboridae,Insecta;Diptera;Chironomidae,Insecta;Diptera;Culicidae,Insecta;Diptera;Dixidae,Insecta;Diptera;Dolichopodidae,Insecta;Diptera;Empididae,Insecta;Diptera;Ephydridae,Insecta;Diptera;Muscidae,Insecta;Diptera;Psychodidae,Insecta;Diptera;Ptychopteridae,Insecta;Diptera;Simuliidae,Insecta;Diptera;Stratiomyidae,Insecta;Diptera;Tabanidae,Insecta;Diptera;Tipulidae,Insecta;Ephemeroptera;,Insecta;Ephemeroptera;Ameletidae,Insecta;Ephemeroptera;Baetidae,Insecta;Ephemeroptera;Baetiscidae,Insecta;Ephemeroptera;Caenidae,Insecta;Ephemeroptera;Ephemerellidae,Insecta;Ephemeroptera;Ephemeridae,Insecta;Ephemeroptera;Heptageniidae,Insecta;Ephemeroptera;Isonychiidae,Insecta;Ephemeroptera;Leptohyphidae,Insecta;Ephemeroptera;Leptophlebiidae,Insecta;Ephemeroptera;Polymitarcyidae,Insecta;Ephemeroptera;Potamanthidae,Insecta;Ephemeroptera;Siphlonuridae,Insecta;Hemiptera;Belostomatidae,Insecta;Hemiptera;Corixidae,Insecta;Megaloptera;Corydalidae,Insecta;Megaloptera;Sialidae,Insecta;Odonata;,Insecta;Odonata;Aeshnidae,Insecta;Odonata;Calopterygidae,Insecta;Odonata;Coenagrionidae,Insecta;Odonata;Cordulegastridae,Insecta;Odonata;Corduliidae,Insecta;Odonata;Gomphidae,Insecta;Odonata;Libellulidae,Insecta;Plecoptera;,Insecta;Plecoptera;Capniidae,Insecta;Plecoptera;Chloroperlidae,Insecta;Plecoptera;Leuctridae,Insecta;Plecoptera;Nemouridae,Insecta;Plecoptera;Perlidae,Insecta;Plecoptera;Perlodidae,Insecta;Plecoptera;Pteronarcyidae,Insecta;Plecoptera;Taeniopterygidae,Insecta;Trichoptera;,Insecta;Trichoptera;Brachycentridae,Insecta;Trichoptera;Dipseudopsidae,Insecta;Trichoptera;Glossosomatidae,Insecta;Trichoptera;Goeridae,Insecta;Trichoptera;Helicopsychidae,Insecta;Trichoptera;Hydropsychidae,Insecta;Trichoptera;Hydroptilidae,Insecta;Trichoptera;Lepidostomatidae,Insecta;Trichoptera;Leptoceridae,Insecta;Trichoptera;Limnephilidae,Insecta;Trichoptera;Molannidae,Insecta;Trichoptera;Philopotamidae,Insecta;Trichoptera;Phryganeidae,Insecta;Trichoptera;Polycentropodidae,Insecta;Trichoptera;Psychomyiidae,Insecta;Trichoptera;Rhyacophilidae,Insecta;Trichoptera;Uenoidae,Malacostraca;Amphipoda;,Malacostraca;Amphipoda;Crangonyctidae,Malacostraca;Amphipoda;Gammaridae,Malacostraca;Amphipoda;Hyalellidae,Malacostraca;Isopoda;Asellidae,Oligochaeta;;,Oligochaeta;Branchiobdellida;Cambarincolidae,Oligochaeta;Haplotaxida;Enchytraeidae,Oligochaeta;Haplotaxida;Lumbricidae,Oligochaeta;Haplotaxida;Sparganophilidae,Oligochaeta;Lumbriculida;Lumbriculidae,Oligochaeta;Tubificida;Naididae
501150001,2014,Upper,Above,5,15,579415,4849647,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,10,0,0,0,276,0,0,0,0,0,0,0,0,13,0,0,1,0,0,21,0,43,0,0,1,20,40,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,285,4,0,2,0,0,36,0,0,0,13,0,0,0,386,0,0,0,0,0,2,0,0,0
501150001,2015,Upper,Above,5,15,579415,4849647,26917,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,2,0,0,0,0,1,0,0,1,0,0,5,0,1,22,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,0,49,2,0,2,0,0,3,0,0,0,5,0,0,0,43,0,0,0,0,0,6,0,0,3
501150001,2016,Upper,Above,5,15,579415,4849647,26917,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,1,0,0,0,0,0,0,1,5,0,0,7,0,1,15,0,14,1,1,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,11,2,0,0,0,0,1,0,1,0,1,0,0,0,23,0,0,0,0,0,4,0,0,29
501160001,1999,Upper,Above,4,16,578412,4855105,26917,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,1,0,0,0,0,0,123,0,0,0,1,0,3,0,5,1,0,3,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0
501160001,2000,Upper,Above,4,16,578412,4855105,26917,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,36,0,4,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,1,0,25
501160001,2001,Upper,Above,4,16,578412,4855105,26917,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,33,14,0,1,0,0,0,1,0,0,0,0,0,283,0,0,0,0,0,0,0,0,15,0,1,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,12,0,0,0,1,0,5,0,0,0,0,0,419,0,0,0,0,1,0,10
501160001,2002,Upper,Above,4,16,578412,4855105,26917,0,5,0,0,0,2,12,1,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,39,0,2,2,0,0,185,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,8,0,0,0,11,0,0,0,2,0,0,0,0,0,99,0,0,2,0,0,0,12
501160001,2003,Upper,Above,4,16,578412,4855105,26917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,76,0,0,0,3,0,1,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,181
501160001,2004,Upper,Above,4,16,578412,4855105,26917,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,14,6,0,5,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,64,0,4,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,158,102,0,0,0,0,0,0
501160001,2005,Upper,Above,4,16,578412,4855105,26917,0,2,0,0,0,0,67,0,0,0,0,0,1,0,0,0,31,117,0,0,0,0,0,0,0,0,0,0,0,917,0,9,0,0,0,0,0,0,2436,1,3,153,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,1643,3,10,0,15,0,2,0,0,0,1,0,0,0,0,0,1142,0,0,0,0,0,0,71
501160001,2006,Upper,Above,4,16,578412,4855105,26917,0,10,0,0,0,1,27,0,0,0,0,0,1,0,0,0,11,58,0,22,0,0,0,0,0,0,0,0,0,237,0,4,0,0,0,0,0,0,82,1,62,56,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,1,0,2,0,18,0,0,0,0,0,0,0,0,0,514,0,0,0,3,0,0,64
501160001,2007,Upper,Above,4,16,578412,4855105,26917,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,12,0,2,0,1182,0,0,0,6,0,0,0,0,250,0,4,86,0,0,42,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,48,2,6,0,0,0,10,0,0,0,2,0,0,0,0,0,890,0,0,0,0,0,0,0
501160001,2008,Upper,Above,4,16,578412,4855105,26917,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,220,0,2,0,0,0,0,0,0,2,0,0,570,0,0,0,4,0,0,0,0,112,0,0,30,0,0,178,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,0,8,0,10,0,0,0,2,0,0,0,0,0,404,0,0,0,0,0,0,0
501160001,2009,Upper,Above,4,16,578412,4855105,26917,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,3,0,0,0,0,32,0,3,37,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,4,0,0,0,34,0,0,0,39,0,0,0,0,0,134,0,0,0,0,0,0,0
501160001,2010,Upper,Above,4,16,578412,4855105,26917,0,8,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,34,0,0,0,0,38,0,12,31,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,74,6,4,0,8,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,6
501160001,2011,Upper,Above,4,16,578412,4855105,26917,0,16,0,0,0,0,15,1,0,0,2,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,25,0,3,9,0,0,283,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,41,1,0,0,6,0,0,1,0,0,23,0,0,0,0,0,14,0,0,0,0,0,0,0
501160001,2012,Upper,Above,4,16,578412,4855105,26917,0,39,0,0,0,1,55,0,0,0,0,0,0,0,0,0,0,182,0,1,0,0,0,0,0,0,0,2,0,444,0,0,0,37,0,0,0,0,187,0,9,19,0,0,247,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,22,1,0,0,16,0,0,0,0,0,23,0,0,0,0,0,0,0
501160001,2013,Upper,Above,4,16,578412,4855105,26917,0,8,0,0,0,0,68,0,0,0,0,0,0,0,0,0,1,304,0,0,0,0,0,0,0,0,0,8,0,204,0,0,0,11,0,0,0,0,89,0,2,34,0,0,61,0,27,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,16,3,0,0,0,15,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
501160001,2014,Upper,Above,4,16,578412,4855105,26917,0,75,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,623,0,0,0,0,0,0,0,0,0,2,0,1219,0,0,0,6,0,0,0,0,1733,0,4,31,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,7,0,0,413,0,12,0,0,0,10,0,0,0,39,0,0,0,0,0,1,0,0,0,1,0,0,0
501160001,2015,Upper,Above,4,16,578412,4855105,26917,0,2,0,0,0,1,10,0,0,0,0,0,0,0,0,0,9,62,0,0,0,0,0,1,0,0,0,3,0,286,0,0,0,7,0,0,0,0,36,0,1,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,8,0,3,0,1,0,9,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,3
501160001,2016,Upper,Above,4,16,578412,4855105,26917,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,11,33,0,0,0,0,0,0,0,0,0,1,0,397,0,1,0,3,0,0,0,0,24,0,0,10,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34
501170001,1999,Upper,Above,5,17,575078,4857191,26917,0,6,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,6,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,23,0,0,15,0,1,0,0,0,9,10,1,0,0,0,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,2,36,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
501170001,2000,Upper,Above,5,17,575078,4857191,26917,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,6,0,0,0,37,0,0,0,0,0,0,0,0,1,0,0,10,0,0,36,0,4,0,0,8,11,11,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
501170001,2001,Upper,Above,5,17,575078,4857191,26917,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0,0,0,0,8,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,15,0,0,84,0,10,12,0,15,90,24,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,8,0,2,94,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,24
501170001,2002,Upper,Above,5,17,575078,4857191,26917,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,3,0,0,0,138,0,0,0,6,0,0,0,0,0,0,0,12,0,0,16,0,38,24,0,1,8,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,1,0,2,9,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
501170001,2003,Upper,Above,5,17,575078,4857191,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,10,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,8,0,0,52,0,45,8,0,16,22,18,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,15,4,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
501170001,2004,Upper,Above,5,17,575078,4857191,26917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,13,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,21,0,0,163,0,5,0,1,12,31,3,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,1,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0
501170001,2005,Upper,Above,5,17,575078,4857191,26917,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2358,0,0,0,0,0,0,0,33,0,0,0,1666,0,0,0,9,0,0,0,0,96,0,0,339,0,0,1888,0,318,0,12,15,138,378,0,0,0,0,0,3,123,3,0,3,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,3,0,148,0,858,231,105,0,216,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
501170001,2007,Upper,Above,5,17,575078,4857191,26917,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,96,0,0,0,952,0,0,0,16,0,0,0,0,0,0,0,126,0,0,130,0,40,0,0,36,12,6,0,0,0,0,0,36,82,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,222,478,4,0,2,2,0,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501170001,2008,Upper,Above,5,17,575078,4857191,26917,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,72,0,0,0,1076,0,0,0,8,0,0,0,0,0,0,0,73,0,0,428,0,144,4,0,160,67,228,0,0,0,0,0,0,144,36,0,5,0,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,16,0,32,0,168,284,76,0,72,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501170001,2009,Upper,Above,5,17,575078,4857191,26917,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,36,0,0,0,688,0,0,0,16,0,0,0,0,4,0,0,44,0,0,4,0,32,0,0,12,17,24,0,0,0,0,0,0,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,8,140,4,0,40,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
501170001,2010,Upper,Above,5,17,575078,4857191,26917,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,20,0,16,0,1120,0,0,0,56,0,0,0,0,0,0,4,72,0,0,36,0,172,128,0,8,44,20,0,0,0,0,0,0,113,32,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,116,500,32,0,44,0,0,52,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
501170001,2011,Upper,Above,5,17,575078,4857191,26917,0,44,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,16,0,0,0,560,0,0,0,4,0,0,0,0,4,0,4,24,0,0,112,0,12,0,0,8,68,52,0,0,0,0,0,0,15,8,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,250,296,36,0,72,8,0,0,0,0,0,4,0,0,0,0,32,0,0,0,0,0,0,0,0
501170001,2012,Upper,Above,5,17,575078,4857191,26917,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,70,6,0,0,414,0,0,0,37,0,0,0,0,0,0,32,358,0,0,0,0,118,0,0,100,0,16,0,0,0,0,0,0,29,2,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,18,0,46,860,12,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501170001,2013,Upper,Above,5,17,575078,4857191,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,23,0,0,0,261,0,0,0,11,0,0,0,0,4,0,0,70,0,0,11,0,0,0,0,4,13,14,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,21,0,24,362,16,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
501170001,2014,Upper,Above,5,17,575078,4857191,26917,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0,151,0,0,0,423,0,0,0,41,0,0,0,0,85,0,0,37,0,0,107,0,292,16,0,18,11,40,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,26,0,0,420,53,0,0,0,0,17,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0
501170001,2015,Upper,Above,5,17,575078,4857191,26917,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,7,0,0,0,122,0,0,0,0,0,0,0,0,6,0,0,3,0,0,57,0,10,48,0,5,2,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,33,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
501170001,2016,Upper,Above,5,17,575078,4857191,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,3,0,0,0,188,0,0,0,3,0,0,0,0,0,0,0,1,0,0,21,0,5,2,0,3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,19,34,6,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
501180001,1999,Upper,Above,6,18,580800,4850450,26917,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,94,0,0,0,1,0,0,0,0,1,0,0,6,0,0,56,0,1,0,0,0,43,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,151,0,0,0,0,0,17,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,1
501180001,2000,Upper,Above,6,18,580800,4850450,26917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,78,0,0,0,0,0,0,0,0,7,0,0,2,0,0,172,0,7,4,0,1,19,26,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,19,2,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,5,2
501180001,2001,Upper,Above,6,18,580800,4850450,26917,0,2,0,0,0,1,16,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,275,0,0,0,0,0,0,0,0,9,0,0,2,0,0,104,0,13,0,0,7,134,8,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,29,0,0,92,1,0,0,0,0,116,0,0,4,21,0,0,0,6,0,0,0,0,0,0,24,1,3
501180001,2002,Upper,Above,6,18,580800,4850450,26917,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,146,0,0,0,1,0,0,0,0,1,0,0,12,0,0,17,0,0,8,0,6,12,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,2,2,0,0,0,6,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,7,14
501180001,2003,Upper,Above,6,18,580800,4850450,26917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,2,0,0,1,0,0,22,0,6,1,0,2,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,13,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,19
501180001,2004,Upper,Above,6,18,580800,4850450,26917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,13,0,0,1,0,0,110,0,8,25,0,7,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,0,0,0,0,0,9,0,0,4,0,0,0,0,6,0,0,9,0,0,0,0,0,0
501180001,2005,Upper,Above,6,18,580800,4850450,26917,0,96,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,4,0,0,0,422,0,0,0,0,0,0,0,0,38,0,0,6,0,0,1552,0,2,0,0,88,242,308,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,40,0,4,0,136,726,0,0,0,0,0,168,0,2,0,28,0,0,0,64,0,2,0,0,0,0,52,0,0
501180001,2006,Upper,Above,6,18,580800,4850450,26917,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,8,0,0,0,1944,0,0,0,0,0,0,0,0,68,0,0,84,0,0,80,0,4,0,0,80,108,32,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,12,136,4,0,68,0,0,96,0,0,0,80,0,0,0,12,0,0,0,0,0,48,0,0,0
501180001,2007,Upper,Above,6,18,580800,4850450,26917,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,4,0,0,0,2488,0,0,0,32,0,0,0,0,40,0,0,212,0,0,132,0,4,0,0,0,24,32,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,580,52,0,0,12,0,44,0,0,0,52,0,0,0,8,0,0,0,0,0,13,0,0,0
501180001,2008,Upper,Above,6,18,580800,4850450,26917,0,20,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,8,0,0,0,0,68,0,0,4,0,0,836,0,88,0,32,176,100,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,0,0,64,164,0,4,0,0,24,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0
